0.064962,0.30038
0.071367,0.25733
0.1171,0.22699
0.11949,0.20524
0.058177,0.12962
-0.0075916,0.054682
-0.04425,0.086567
0.025865,0.0060594
-0.017971,-0.020284
-0.0010876,-0.030539
0.033094,-0.048415
0.085385,-0.08611
0.031018,-0.11228
0.12041,-0.094664
0.12276,-0.046771
0.15688,-0.052774
0.20845,0.033465
0.20378,0.11944
0.22654,0.17965
0.29281,0.25099
0.30603,0.31913
0.30195,0.26102
0.31019,0.2512
0.26649,0.089221
0.21779,-0.031303
0.21899,-0.13371
0.21203,-0.16058
0.24364,-0.1701
0.25942,-0.18283
0.25618,-0.12664
0.1419,-0.10836
0.1073,-0.07005
0.073037,-0.1129
0.00077685,-0.010755
-0.094297,-0.0057789
-0.11254,0.041393
-0.22832,0.079701
-0.28559,0.16965
-0.32453,0.22717
-0.31644,0.27912
-0.33219,0.29006
-0.32743,0.27099
-0.30629,0.27184
-0.3095,0.15961
-0.33445,0.10599
-0.2599,0.13367
-0.22303,0.036231
-0.19863,0.011428
-0.19706,-0.01009
-0.15506,-0.02123
-0.21258,-0.094797
-0.19195,-0.1323
-0.23903,-0.21853
-0.19286,-0.23765
-0.082804,-0.29829
-0.06769,-0.31586
-0.047971,-0.29534
-0.032887,-0.30638
0.047327,-0.23303
-0.013776,-0.197
-0.022814,-0.18429
-0.046322,-0.21665
0.047772,-0.1485
0.013793,-0.15512
-0.02829,-0.16411
-0.046188,-0.19627
-0.053598,-0.17479
-0.10611,-0.21456
-0.10475,-0.21823
-0.01577,-0.22443
0.034048,-0.25276
0.13431,-0.16532
0.15427,-0.21472
0.14,-0.27912
0.061807,-0.27318
0.040534,-0.24385
-0.055411,-0.29206
-0.11648,-0.21942
-0.12183,-0.16462
-0.090978,-0.092834
-0.1268,-0.083477
-0.089213,-0.064366
-0.11614,-0.061186
-0.11519,-0.028774
-0.18805,-0.021601
-0.14596,0.028299
-0.173,0.038463
-0.15175,0.1244
-0.17292,0.15524
-0.15929,0.13732
-0.15339,0.079109
-0.17125,0.10208
-0.14593,0.049533
-0.20331,-0.030893
-0.16405,-0.095656
-0.19507,-0.10683
-0.22946,-0.17384
-0.26437,-0.24143
-0.2799,-0.26438
-0.36147,-0.26826
-0.35632,-0.2209
-0.30734,-0.1958
-0.30886,-0.17752
-0.31631,-0.17069
-0.25444,-0.21382
-0.28687,-0.23161
-0.34565,-0.22418
-0.38037,-0.25855
-0.34589,-0.21629
-0.38165,-0.17805
-0.3592,-0.19977
-0.27617,-0.23845
-0.24271,-0.22985
-0.17241,-0.26648
-0.13826,-0.29836
-0.13133,-0.30236
-0.097301,-0.28212
-0.096083,-0.2766
-0.10509,-0.26108
-0.10015,-0.24403
-0.08027,-0.15573
-0.086619,-0.11748
0.034332,-0.13988
0.093153,-0.15618
0.08352,-0.11052
0.16021,-0.18604
0.13172,-0.20087
0.032399,-0.17671
0.02252,-0.14073
0.072782,-0.11712
0.029909,-0.14234
0.032731,-0.21913
0.081638,-0.21606
-0.021195,-0.27853
-0.014808,-0.25797
-0.095216,-0.27126
-0.12448,-0.19049
-0.2092,-0.13568
-0.1884,-0.057547
-0.25713,-0.11273
-0.23193,0.014432
-0.23749,0.041065
-0.20432,0.12401
-0.21247,0.1098
-0.19277,0.09049
-0.21346,0.10554
-0.22774,0.13939
-0.25138,0.080085
-0.22347,0.14184
-0.16022,0.24968
-0.090758,0.15706
-0.093451,0.084754
-0.01372,0.036383
-0.010651,-0.010893
-0.0099998,-0.06895
-0.026732,-0.092557
0.049205,-0.13835
0.073438,-0.15442
0.10334,-0.19539
0.081056,-0.20864
0.11852,-0.2021
0.17571,-0.094172
0.19127,0.038398
0.22758,0.10587
0.19067,0.10488
0.18262,0.14582
0.10257,0.15016
0.035506,0.14928
0.0095898,0.17094
0.0052006,0.17246
0.0011394,0.22801
-0.0076649,0.25992
-0.0048208,0.16377
-0.069356,0.12337
-0.020427,0.1019
-0.052744,0.099484
-0.028148,0.033487
-0.031359,-0.066162
0.057172,-0.04239
0.093157,-0.081612
0.16948,-0.11638
0.19941,-0.18899
0.26774,-0.12672
0.24767,-0.11144
0.18809,-0.065709
0.16284,-0.044919
0.11575,0.0048424
0.05523,0.083688
0.01927,5.6102e-05
0.078004,0.037746
0.11251,0.024587
0.11709,0.086028
0.13421,0.046814
0.11316,0.076882
0.15124,0.073382
0.10947,0.052951
0.11257,0.079463
0.17037,0.061975
0.24529,0.08743
0.14337,0.10984
0.1373,0.13684
0.14793,0.13691
0.082489,0.21726
0.063132,0.22951
0.042485,0.29541
0.038208,0.27139
0.042943,0.21609
0.039568,0.1924
-0.0039145,0.19347
0.058398,0.1684
0.12286,0.24035
0.16769,0.28137
0.18782,0.33161
0.2105,0.36156
0.25397,0.31627
0.234,0.28448
0.22197,0.24024
0.17605,0.16124
0.2657,0.11561
0.32768,0.07958
0.29292,0.099735
0.29204,0.10845
0.3844,0.083166
0.41675,0.090477
0.32784,0.12322
0.32091,0.11546
0.33901,0.094853
0.28893,0.076546
0.15423,0.052377
0.094383,0.050534
0.13906,0.036115
0.096485,-0.011571
0.10663,0.081492
0.099174,0.12384
0.14138,0.16436
0.14663,0.17277
0.12884,0.20808
0.11001,0.17674
0.13556,0.13202
0.12184,0.12919
0.12368,0.067849
0.1291,0.065022
0.14118,0.096506
0.19627,0.15748
0.18521,0.15024
0.1132,0.24937
0.10992,0.3137
0.082864,0.33004
0.0055545,0.3164
-0.068656,0.31626
-0.068225,0.25875
-0.090671,0.20658
-0.029926,0.18082
-0.024708,0.13917
0.021786,0.08705
0.05649,0.055933
0.10586,0.048139
0.0042986,-0.019089
0.012727,0.0021838
0.031734,0.027293
0.011528,0.027034
0.043089,0.015705
0.15651,-0.034337
0.16095,0.0025809
0.20333,0.039956
0.23441,0.041121
0.22682,0.044634
0.19087,0.13197
0.22716,0.14638
0.23967,0.11604
0.30891,0.16157
0.3374,0.25516
0.34013,0.27898
0.34234,0.16301
0.34247,0.083261
0.28856,0.004864
0.26779,-0.11653
0.28383,-0.20199
0.30298,-0.18528
0.24009,-0.13279
0.17084,-0.11109
0.16272,-0.13314
0.095842,-0.12004
0.010371,-0.036875
-0.051686,-0.00017695
-0.07497,0.037466
-0.22278,0.061647
-0.31234,0.13185
-0.32666,0.15196
-0.36995,0.15944
-0.39071,0.18801
-0.34544,0.27971
-0.28617,0.27863
-0.33873,0.26993
-0.28405,0.26482
-0.3007,0.21173
-0.26451,0.14307
-0.23196,0.11871
-0.19849,0.043504
-0.14707,-0.035679
-0.11947,-0.029563
-0.17101,-0.036969
-0.15647,-0.06305
-0.11165,-0.17026
-0.084776,-0.1936
-0.050344,-0.20365
